date,indicator,value,entity
2020-12-08,Daily hospital occupancy,16477.0,United Kingdom
2020-12-09,Daily hospital occupancy,16331.0,United Kingdom
2020-12-10,Daily hospital occupancy,16723.0,United Kingdom
2020-12-11,Daily hospital occupancy,16885.0,United Kingdom
2020-12-12,Daily hospital occupancy,16909.0,United Kingdom
2020-12-13,Daily hospital occupancy,17538.0,United Kingdom
2020-12-14,Daily hospital occupancy,18246.0,United Kingdom
2020-12-15,Daily hospital occupancy,18216.0,United Kingdom
2020-12-16,Daily hospital occupancy,18671.0,United Kingdom
2020-12-17,Daily hospital occupancy,18970.0,United Kingdom
2020-12-18,Daily hospital occupancy,19117.0,United Kingdom
2020-12-19,Daily hospital occupancy,19463.0,United Kingdom
2020-12-20,Daily hospital occupancy,20004.0,United Kingdom
2020-12-21,Daily hospital occupancy,21133.0,United Kingdom
2020-12-22,Daily hospital occupancy,21488.0,United Kingdom
2020-12-23,Daily hospital occupancy,21222.0,United Kingdom
2020-12-24,Daily hospital occupancy,21577.0,United Kingdom
2020-12-25,Daily hospital occupancy,20918.0,United Kingdom
2020-12-26,Daily hospital occupancy,21730.0,United Kingdom
2020-12-27,Daily hospital occupancy,22764.0,United Kingdom
2020-12-28,Daily hospital occupancy,24049.0,United Kingdom
2020-12-29,Daily hospital occupancy,25549.0,United Kingdom
2020-12-30,Daily hospital occupancy,26551.0,United Kingdom
2020-12-31,Daily hospital occupancy,26578.0,United Kingdom
2021-01-01,Daily hospital occupancy,26390.0,United Kingdom
2021-01-02,Daily hospital occupancy,27562.0,United Kingdom
2021-01-03,Daily hospital occupancy,29034.0,United Kingdom
2021-01-04,Daily hospital occupancy,30776.0,United Kingdom
2021-01-05,Daily hospital occupancy,30687.0,United Kingdom
2021-01-06,Daily hospital occupancy,31947.0,United Kingdom
2021-01-07,Daily hospital occupancy,32584.0,United Kingdom
2021-01-08,Daily hospital occupancy,33779.0,United Kingdom
2021-01-09,Daily hospital occupancy,34033.0,United Kingdom
2021-01-10,Daily hospital occupancy,35392.0,United Kingdom
2021-01-11,Daily hospital occupancy,36752.0,United Kingdom
2021-01-12,Daily hospital occupancy,36982.0,United Kingdom
2021-01-13,Daily hospital occupancy,37488.0,United Kingdom
2021-01-14,Daily hospital occupancy,37693.0,United Kingdom
2021-01-15,Daily hospital occupancy,38134.0,United Kingdom
2021-01-16,Daily hospital occupancy,37716.0,United Kingdom
2021-01-17,Daily hospital occupancy,38170.0,United Kingdom
2021-01-18,Daily hospital occupancy,39255.0,United Kingdom
2021-01-19,Daily hospital occupancy,38847.0,United Kingdom
2021-01-20,Daily hospital occupancy,38740.0,United Kingdom
2021-01-21,Daily hospital occupancy,38060.0,United Kingdom
2021-01-22,Daily hospital occupancy,38259.0,United Kingdom
2021-01-23,Daily hospital occupancy,37399.0,United Kingdom
2021-01-24,Daily hospital occupancy,37731.0,United Kingdom
2021-01-25,Daily hospital occupancy,37757.0,United Kingdom
2021-01-26,Daily hospital occupancy,37102.0,United Kingdom
2021-01-27,Daily hospital occupancy,35514.0,United Kingdom
2021-01-28,Daily hospital occupancy,34910.0,United Kingdom
2021-01-29,Daily hospital occupancy,33848.0,United Kingdom
2021-01-30,Daily hospital occupancy,33016.0,United Kingdom
2021-01-31,Daily hospital occupancy,32586.0,United Kingdom
2021-02-01,Daily hospital occupancy,32960.0,United Kingdom
2021-02-02,Daily hospital occupancy,31766.0,United Kingdom
2021-02-03,Daily hospital occupancy,30604.0,United Kingdom
2021-02-04,Daily hospital occupancy,29413.0,United Kingdom
2021-02-05,Daily hospital occupancy,28383.0,United Kingdom
2021-02-06,Daily hospital occupancy,26914.0,United Kingdom
2021-02-07,Daily hospital occupancy,26800.0,United Kingdom
2021-02-08,Daily hospital occupancy,26744.0,United Kingdom
2021-02-09,Daily hospital occupancy,25689.0,United Kingdom
2021-02-10,Daily hospital occupancy,24417.0,United Kingdom
2021-02-11,Daily hospital occupancy,23411.0,United Kingdom
2021-02-12,Daily hospital occupancy,22324.0,United Kingdom
2021-02-13,Daily hospital occupancy,20970.0,United Kingdom
2021-02-14,Daily hospital occupancy,21054.0,United Kingdom
2021-02-15,Daily hospital occupancy,20994.0,United Kingdom
2021-02-16,Daily hospital occupancy,20215.0,United Kingdom
2021-02-17,Daily hospital occupancy,19449.0,United Kingdom
2021-02-18,Daily hospital occupancy,18522.0,United Kingdom
2021-02-19,Daily hospital occupancy,17860.0,United Kingdom
2021-02-20,Daily hospital occupancy,17042.0,United Kingdom
2021-02-21,Daily hospital occupancy,16857.0,United Kingdom
2021-02-22,Daily hospital occupancy,16855.0,United Kingdom
2021-02-23,Daily hospital occupancy,16115.0,United Kingdom
2021-02-24,Daily hospital occupancy,15534.0,United Kingdom
2021-02-25,Daily hospital occupancy,14849.0,United Kingdom
2021-02-26,Daily hospital occupancy,14077.0,United Kingdom
2021-02-27,Daily hospital occupancy,13269.0,United Kingdom
2021-02-28,Daily hospital occupancy,12788.0,United Kingdom
2021-03-01,Daily hospital occupancy,12894.0,United Kingdom
2021-03-02,Daily hospital occupancy,12139.0,United Kingdom
2021-03-03,Daily hospital occupancy,11523.0,United Kingdom
2021-03-04,Daily hospital occupancy,10933.0,United Kingdom
2021-03-05,Daily hospital occupancy,10312.0,United Kingdom
2021-03-06,Daily hospital occupancy,9711.0,United Kingdom
2021-03-07,Daily hospital occupancy,9459.0,United Kingdom
2021-03-08,Daily hospital occupancy,9474.0,United Kingdom
2021-03-09,Daily hospital occupancy,9009.0,United Kingdom
2021-03-10,Daily hospital occupancy,8436.0,United Kingdom
2021-03-11,Daily hospital occupancy,8066.0,United Kingdom
2021-03-12,Daily hospital occupancy,7728.0,United Kingdom
2021-03-13,Daily hospital occupancy,7384.0,United Kingdom
2021-03-14,Daily hospital occupancy,7316.0,United Kingdom
2021-03-15,Daily hospital occupancy,7208.0,United Kingdom
2021-03-16,Daily hospital occupancy,6847.0,United Kingdom
2021-03-17,Daily hospital occupancy,6585.0,United Kingdom
2021-03-18,Daily hospital occupancy,6150.0,United Kingdom
2021-03-19,Daily hospital occupancy,5880.0,United Kingdom
2021-03-20,Daily hospital occupancy,5567.0,United Kingdom
2021-03-21,Daily hospital occupancy,5448.0,United Kingdom
2021-03-22,Daily hospital occupancy,5431.0,United Kingdom
2021-03-23,Daily hospital occupancy,5150.0,United Kingdom
2021-03-24,Daily hospital occupancy,4880.0,United Kingdom
2021-03-25,Daily hospital occupancy,4583.0,United Kingdom
2021-03-26,Daily hospital occupancy,4485.0,United Kingdom
2021-03-27,Daily hospital occupancy,4436.0,United Kingdom
2021-03-28,Daily hospital occupancy,4185.0,United Kingdom
2021-03-29,Daily hospital occupancy,4197.0,United Kingdom
2021-03-30,Daily hospital occupancy,3976.0,United Kingdom
2021-03-31,Daily hospital occupancy,3742.0,United Kingdom
2021-04-01,Daily hospital occupancy,3557.0,United Kingdom
2021-04-02,Daily hospital occupancy,3376.0,United Kingdom
2021-04-03,Daily hospital occupancy,3244.0,United Kingdom
2021-04-04,Daily hospital occupancy,3229.0,United Kingdom
2021-04-05,Daily hospital occupancy,3255.0,United Kingdom
2021-04-06,Daily hospital occupancy,3143.0,United Kingdom
2021-04-07,Daily hospital occupancy,3019.0,United Kingdom
2021-04-08,Daily hospital occupancy,2872.0,United Kingdom
2021-04-09,Daily hospital occupancy,2793.0,United Kingdom
2021-04-10,Daily hospital occupancy,2651.0,United Kingdom
2021-04-11,Daily hospital occupancy,2550.0,United Kingdom
2021-04-12,Daily hospital occupancy,2493.0,United Kingdom
2021-04-13,Daily hospital occupancy,2409.0,United Kingdom
2021-04-14,Daily hospital occupancy,2295.0,United Kingdom
2021-04-15,Daily hospital occupancy,2195.0,United Kingdom
2021-04-16,Daily hospital occupancy,2140.0,United Kingdom
2021-04-17,Daily hospital occupancy,2035.0,United Kingdom
2021-04-18,Daily hospital occupancy,1983.0,United Kingdom
2021-04-19,Daily hospital occupancy,2007.0,United Kingdom
2021-04-20,Daily hospital occupancy,1926.0,United Kingdom
2021-04-21,Daily hospital occupancy,1893.0,United Kingdom
2021-04-22,Daily hospital occupancy,1791.0,United Kingdom
2021-04-23,Daily hospital occupancy,1749.0,United Kingdom
2021-04-24,Daily hospital occupancy,1673.0,United Kingdom
2021-04-25,Daily hospital occupancy,1626.0,United Kingdom
2021-04-26,Daily hospital occupancy,1649.0,United Kingdom
2021-04-27,Daily hospital occupancy,1572.0,United Kingdom
2021-04-28,Daily hospital occupancy,1515.0,United Kingdom
2021-04-29,Daily hospital occupancy,1464.0,United Kingdom
2021-04-30,Daily hospital occupancy,1366.0,United Kingdom
2021-05-01,Daily hospital occupancy,1287.0,United Kingdom
2021-05-02,Daily hospital occupancy,1285.0,United Kingdom
2021-05-03,Daily hospital occupancy,1303.0,United Kingdom
2021-05-04,Daily hospital occupancy,1296.0,United Kingdom
2021-05-05,Daily hospital occupancy,1240.0,United Kingdom
2021-05-06,Daily hospital occupancy,1160.0,United Kingdom
2021-05-07,Daily hospital occupancy,1158.0,United Kingdom
2021-05-08,Daily hospital occupancy,1138.0,United Kingdom
2021-05-09,Daily hospital occupancy,1119.0,United Kingdom
2021-05-10,Daily hospital occupancy,1130.0,United Kingdom
2021-05-11,Daily hospital occupancy,1107.0,United Kingdom
2021-05-12,Daily hospital occupancy,1070.0,United Kingdom
2021-05-13,Daily hospital occupancy,1003.0,United Kingdom
2021-05-14,Daily hospital occupancy,978.0,United Kingdom
2021-05-15,Daily hospital occupancy,968.0,United Kingdom
2021-05-16,Daily hospital occupancy,943.0,United Kingdom
2021-05-17,Daily hospital occupancy,945.0,United Kingdom
2021-05-18,Daily hospital occupancy,900.0,United Kingdom
2021-05-19,Daily hospital occupancy,919.0,United Kingdom
2021-05-20,Daily hospital occupancy,913.0,United Kingdom
2021-05-21,Daily hospital occupancy,923.0,United Kingdom
2021-05-22,Daily hospital occupancy,888.0,United Kingdom
2021-05-23,Daily hospital occupancy,925.0,United Kingdom
2021-05-24,Daily hospital occupancy,961.0,United Kingdom
2021-05-25,Daily hospital occupancy,922.0,United Kingdom
2021-05-26,Daily hospital occupancy,896.0,United Kingdom
2021-05-27,Daily hospital occupancy,873.0,United Kingdom
2021-05-28,Daily hospital occupancy,887.0,United Kingdom
2021-05-29,Daily hospital occupancy,888.0,United Kingdom
2021-05-30,Daily hospital occupancy,908.0,United Kingdom
2021-05-31,Daily hospital occupancy,930.0,United Kingdom
2021-06-01,Daily hospital occupancy,931.0,United Kingdom
2021-06-02,Daily hospital occupancy,962.0,United Kingdom
2021-06-03,Daily hospital occupancy,939.0,United Kingdom
2021-06-04,Daily hospital occupancy,966.0,United Kingdom
2021-06-05,Daily hospital occupancy,939.0,United Kingdom
2021-06-06,Daily hospital occupancy,965.0,United Kingdom
2021-06-07,Daily hospital occupancy,1036.0,United Kingdom
2021-06-08,Daily hospital occupancy,1058.0,United Kingdom
2021-06-09,Daily hospital occupancy,1065.0,United Kingdom
2021-06-10,Daily hospital occupancy,1096.0,United Kingdom
2021-06-11,Daily hospital occupancy,1078.0,United Kingdom
2021-06-12,Daily hospital occupancy,1107.0,United Kingdom
2021-06-13,Daily hospital occupancy,1142.0,United Kingdom
2021-06-14,Daily hospital occupancy,1183.0,United Kingdom
2021-06-15,Daily hospital occupancy,1234.0,United Kingdom
2021-06-16,Daily hospital occupancy,1259.0,United Kingdom
2021-06-17,Daily hospital occupancy,1324.0,United Kingdom
2021-06-18,Daily hospital occupancy,1366.0,United Kingdom
2021-06-19,Daily hospital occupancy,1351.0,United Kingdom
2021-06-20,Daily hospital occupancy,1386.0,United Kingdom
2021-06-21,Daily hospital occupancy,1520.0,United Kingdom
2021-06-22,Daily hospital occupancy,1544.0,United Kingdom
2021-06-23,Daily hospital occupancy,1498.0,United Kingdom
2021-06-24,Daily hospital occupancy,1519.0,United Kingdom
2021-06-25,Daily hospital occupancy,1540.0,United Kingdom
2021-06-26,Daily hospital occupancy,1547.0,United Kingdom
2021-06-27,Daily hospital occupancy,1608.0,United Kingdom
2021-06-28,Daily hospital occupancy,1746.0,United Kingdom
2021-06-29,Daily hospital occupancy,1749.0,United Kingdom
2021-06-30,Daily hospital occupancy,1828.0,United Kingdom
2021-07-01,Daily hospital occupancy,1938.0,United Kingdom
2021-07-02,Daily hospital occupancy,2015.0,United Kingdom
2021-07-03,Daily hospital occupancy,2059.0,United Kingdom
2021-07-04,Daily hospital occupancy,2179.0,United Kingdom
2021-07-05,Daily hospital occupancy,2365.0,United Kingdom
2021-07-06,Daily hospital occupancy,2487.0,United Kingdom
2021-07-07,Daily hospital occupancy,2682.0,United Kingdom
2021-07-08,Daily hospital occupancy,2769.0,United Kingdom
2021-07-09,Daily hospital occupancy,2940.0,United Kingdom
2021-07-10,Daily hospital occupancy,3037.0,United Kingdom
2021-07-11,Daily hospital occupancy,3183.0,United Kingdom
2021-07-12,Daily hospital occupancy,3459.0,United Kingdom
2021-07-13,Daily hospital occupancy,3674.0,United Kingdom
2021-07-14,Daily hospital occupancy,3858.0,United Kingdom
2021-07-15,Daily hospital occupancy,4039.0,United Kingdom
2021-07-16,Daily hospital occupancy,4152.0,United Kingdom
2021-07-17,Daily hospital occupancy,4232.0,United Kingdom
2021-07-18,Daily hospital occupancy,4348.0,United Kingdom
2021-07-19,Daily hospital occupancy,4652.0,United Kingdom
2021-07-20,Daily hospital occupancy,4743.0,United Kingdom
2021-07-21,Daily hospital occupancy,4931.0,United Kingdom
2021-07-22,Daily hospital occupancy,5103.0,United Kingdom
2021-07-23,Daily hospital occupancy,5313.0,United Kingdom
2021-07-24,Daily hospital occupancy,5380.0,United Kingdom
2021-07-25,Daily hospital occupancy,5649.0,United Kingdom
2021-07-26,Daily hospital occupancy,6005.0,United Kingdom
2021-07-27,Daily hospital occupancy,6100.0,United Kingdom
2021-07-28,Daily hospital occupancy,6109.0,United Kingdom
2021-07-29,Daily hospital occupancy,5988.0,United Kingdom
2021-07-30,Daily hospital occupancy,6021.0,United Kingdom
2021-07-31,Daily hospital occupancy,5960.0,United Kingdom
2021-08-01,Daily hospital occupancy,5984.0,United Kingdom
2021-08-02,Daily hospital occupancy,6217.0,United Kingdom
2021-08-03,Daily hospital occupancy,6008.0,United Kingdom
2021-08-04,Daily hospital occupancy,5794.0,United Kingdom
2021-08-05,Daily hospital occupancy,5757.0,United Kingdom
2021-08-06,Daily hospital occupancy,5755.0,United Kingdom
2021-08-07,Daily hospital occupancy,5706.0,United Kingdom
2021-08-08,Daily hospital occupancy,5859.0,United Kingdom
2021-08-09,Daily hospital occupancy,6020.0,United Kingdom
2021-08-10,Daily hospital occupancy,6022.0,United Kingdom
2021-08-11,Daily hospital occupancy,6007.0,United Kingdom
2021-08-12,Daily hospital occupancy,5962.0,United Kingdom
2021-08-13,Daily hospital occupancy,5990.0,United Kingdom
2021-08-14,Daily hospital occupancy,5887.0,United Kingdom
2021-08-15,Daily hospital occupancy,6048.0,United Kingdom
2021-08-16,Daily hospital occupancy,6385.0,United Kingdom
2021-08-17,Daily hospital occupancy,6409.0,United Kingdom
2021-08-18,Daily hospital occupancy,6468.0,United Kingdom
2021-08-19,Daily hospital occupancy,6512.0,United Kingdom
2021-08-20,Daily hospital occupancy,6524.0,United Kingdom
2021-08-21,Daily hospital occupancy,6535.0,United Kingdom
2021-08-22,Daily hospital occupancy,6753.0,United Kingdom
2021-08-23,Daily hospital occupancy,7023.0,United Kingdom
2021-08-24,Daily hospital occupancy,6965.0,United Kingdom
2021-08-25,Daily hospital occupancy,6991.0,United Kingdom
2021-08-26,Daily hospital occupancy,7036.0,United Kingdom
2021-08-27,Daily hospital occupancy,7090.0,United Kingdom
2021-08-28,Daily hospital occupancy,6985.0,United Kingdom
2021-08-29,Daily hospital occupancy,7115.0,United Kingdom
2021-08-30,Daily hospital occupancy,7344.0,United Kingdom
2021-08-31,Daily hospital occupancy,7682.0,United Kingdom
2021-09-01,Daily hospital occupancy,7686.0,United Kingdom
2021-09-02,Daily hospital occupancy,7626.0,United Kingdom
2021-09-03,Daily hospital occupancy,7675.0,United Kingdom
2021-09-04,Daily hospital occupancy,7560.0,United Kingdom
2021-09-05,Daily hospital occupancy,7755.0,United Kingdom
2021-09-06,Daily hospital occupancy,8042.0,United Kingdom
2021-09-07,Daily hospital occupancy,7986.0,United Kingdom
2021-09-08,Daily hospital occupancy,8142.0,United Kingdom
2021-09-09,Daily hospital occupancy,8151.0,United Kingdom
2021-09-10,Daily hospital occupancy,8322.0,United Kingdom
2021-09-11,Daily hospital occupancy,8150.0,United Kingdom
2021-09-12,Daily hospital occupancy,8260.0,United Kingdom
2021-09-13,Daily hospital occupancy,8483.0,United Kingdom
2021-09-14,Daily hospital occupancy,8406.0,United Kingdom
2021-09-15,Daily hospital occupancy,8412.0,United Kingdom
2021-09-16,Daily hospital occupancy,8130.0,United Kingdom
2021-09-17,Daily hospital occupancy,7923.0,United Kingdom
2021-09-18,Daily hospital occupancy,7712.0,United Kingdom
2021-09-19,Daily hospital occupancy,7763.0,United Kingdom
2021-09-20,Daily hospital occupancy,7814.0,United Kingdom
2021-09-21,Daily hospital occupancy,7641.0,United Kingdom
2021-09-22,Daily hospital occupancy,7434.0,United Kingdom
2021-09-23,Daily hospital occupancy,7186.0,United Kingdom
2021-09-24,Daily hospital occupancy,6934.0,United Kingdom
2021-09-25,Daily hospital occupancy,6980.0,United Kingdom
2021-09-26,Daily hospital occupancy,6842.0,United Kingdom
2021-09-27,Daily hospital occupancy,7073.0,United Kingdom
2021-09-28,Daily hospital occupancy,7055.0,United Kingdom
2021-09-29,Daily hospital occupancy,6942.0,United Kingdom
2021-09-30,Daily hospital occupancy,6798.0,United Kingdom
2021-10-01,Daily hospital occupancy,6630.0,United Kingdom
