date,indicator,value,entity
2021-10-06,Weekly new ICU admissions,527.0,Germany
2021-10-07,Weekly new ICU admissions,543.0,Germany
2021-10-08,Weekly new ICU admissions,538.0,Germany
2021-10-09,Weekly new ICU admissions,546.0,Germany
2021-10-10,Weekly new ICU admissions,566.0,Germany
2021-10-11,Weekly new ICU admissions,589.0,Germany
2021-10-12,Weekly new ICU admissions,576.0,Germany
2021-10-13,Weekly new ICU admissions,589.0,Germany
2021-10-14,Weekly new ICU admissions,576.0,Germany
2021-10-15,Weekly new ICU admissions,599.0,Germany
2021-10-16,Weekly new ICU admissions,609.0,Germany
2021-10-17,Weekly new ICU admissions,616.0,Germany
2021-10-18,Weekly new ICU admissions,635.0,Germany
2021-10-19,Weekly new ICU admissions,686.0,Germany
2021-10-20,Weekly new ICU admissions,689.0,Germany
2021-10-21,Weekly new ICU admissions,731.0,Germany
2021-10-22,Weekly new ICU admissions,761.0,Germany
2021-10-23,Weekly new ICU admissions,783.0,Germany
2021-10-24,Weekly new ICU admissions,816.0,Germany
2021-10-25,Weekly new ICU admissions,839.0,Germany
2021-10-26,Weekly new ICU admissions,885.0,Germany
2021-10-27,Weekly new ICU admissions,927.0,Germany
2021-10-28,Weekly new ICU admissions,965.0,Germany
2021-10-29,Weekly new ICU admissions,996.0,Germany
2021-10-30,Weekly new ICU admissions,1023.0,Germany
2021-10-31,Weekly new ICU admissions,1045.0,Germany
2021-11-01,Weekly new ICU admissions,1085.0,Germany
2021-11-02,Weekly new ICU admissions,1121.0,Germany
2021-11-03,Weekly new ICU admissions,1178.0,Germany
2021-11-04,Weekly new ICU admissions,1213.0,Germany
2021-11-05,Weekly new ICU admissions,1263.0,Germany
2021-11-06,Weekly new ICU admissions,1319.0,Germany
2021-11-07,Weekly new ICU admissions,1418.0,Germany
2021-11-08,Weekly new ICU admissions,1481.0,Germany
2021-11-09,Weekly new ICU admissions,1535.0,Germany
2021-11-10,Weekly new ICU admissions,1586.0,Germany
2021-11-11,Weekly new ICU admissions,1610.0,Germany
2021-11-12,Weekly new ICU admissions,1687.0,Germany
2021-11-13,Weekly new ICU admissions,1749.0,Germany
2021-11-14,Weekly new ICU admissions,1762.0,Germany
2021-11-15,Weekly new ICU admissions,1807.0,Germany
2021-11-16,Weekly new ICU admissions,1858.0,Germany
2021-11-17,Weekly new ICU admissions,1894.0,Germany
2021-11-18,Weekly new ICU admissions,1980.0,Germany
2021-11-19,Weekly new ICU admissions,1982.0,Germany
2021-11-20,Weekly new ICU admissions,1975.0,Germany
2021-11-21,Weekly new ICU admissions,2012.0,Germany
2021-11-22,Weekly new ICU admissions,2075.0,Germany
2021-11-23,Weekly new ICU admissions,2139.0,Germany
2021-11-24,Weekly new ICU admissions,2220.0,Germany
2021-11-25,Weekly new ICU admissions,2328.0,Germany
2021-11-26,Weekly new ICU admissions,2364.0,Germany
2021-11-27,Weekly new ICU admissions,2414.0,Germany
2021-11-28,Weekly new ICU admissions,2445.0,Germany
2021-11-29,Weekly new ICU admissions,2444.0,Germany
2021-11-30,Weekly new ICU admissions,2399.0,Germany
2021-12-01,Weekly new ICU admissions,2404.0,Germany
2021-12-02,Weekly new ICU admissions,2313.0,Germany
2021-12-03,Weekly new ICU admissions,2299.0,Germany
2021-12-04,Weekly new ICU admissions,2246.0,Germany
2021-12-05,Weekly new ICU admissions,2218.0,Germany
2021-12-06,Weekly new ICU admissions,2207.0,Germany
2021-12-07,Weekly new ICU admissions,2227.0,Germany
2021-12-08,Weekly new ICU admissions,2208.0,Germany
2021-12-09,Weekly new ICU admissions,2235.0,Germany
2021-12-10,Weekly new ICU admissions,2217.0,Germany
2021-12-11,Weekly new ICU admissions,2242.0,Germany
2021-12-12,Weekly new ICU admissions,2236.0,Germany
2021-12-13,Weekly new ICU admissions,2230.0,Germany
2021-12-14,Weekly new ICU admissions,2231.0,Germany
2021-12-15,Weekly new ICU admissions,2220.0,Germany
2021-12-16,Weekly new ICU admissions,2179.0,Germany
2021-12-17,Weekly new ICU admissions,2176.0,Germany
2021-12-18,Weekly new ICU admissions,2121.0,Germany
2021-12-19,Weekly new ICU admissions,2063.0,Germany
2021-12-20,Weekly new ICU admissions,2022.0,Germany
2021-12-21,Weekly new ICU admissions,1958.0,Germany
2021-12-22,Weekly new ICU admissions,1894.0,Germany
2021-12-23,Weekly new ICU admissions,1832.0,Germany
2021-12-24,Weekly new ICU admissions,1769.0,Germany
2021-12-25,Weekly new ICU admissions,1775.0,Germany
2021-12-26,Weekly new ICU admissions,1747.0,Germany
2021-12-27,Weekly new ICU admissions,1706.0,Germany
2021-12-28,Weekly new ICU admissions,1644.0,Germany
2021-12-29,Weekly new ICU admissions,1589.0,Germany
2021-12-30,Weekly new ICU admissions,1548.0,Germany
2021-12-31,Weekly new ICU admissions,1502.0,Germany
2022-01-01,Weekly new ICU admissions,1491.0,Germany
2022-01-02,Weekly new ICU admissions,1472.0,Germany
2022-01-03,Weekly new ICU admissions,1431.0,Germany
2022-01-04,Weekly new ICU admissions,1418.0,Germany
2022-01-05,Weekly new ICU admissions,1401.0,Germany
2022-01-06,Weekly new ICU admissions,1395.0,Germany
2022-01-07,Weekly new ICU admissions,1425.0,Germany
2022-01-08,Weekly new ICU admissions,1374.0,Germany
2022-01-09,Weekly new ICU admissions,1339.0,Germany
2022-01-10,Weekly new ICU admissions,1294.0,Germany
2022-01-11,Weekly new ICU admissions,1252.0,Germany
2022-01-12,Weekly new ICU admissions,1198.0,Germany
2022-01-13,Weekly new ICU admissions,1179.0,Germany
2022-01-14,Weekly new ICU admissions,1120.0,Germany
2022-01-15,Weekly new ICU admissions,1095.0,Germany
2022-01-16,Weekly new ICU admissions,1091.0,Germany
2022-01-17,Weekly new ICU admissions,1060.0,Germany
2022-01-18,Weekly new ICU admissions,1044.0,Germany
2022-01-19,Weekly new ICU admissions,1036.0,Germany
2022-01-20,Weekly new ICU admissions,1023.0,Germany
2022-01-21,Weekly new ICU admissions,1034.0,Germany
2022-01-22,Weekly new ICU admissions,1053.0,Germany
2022-01-23,Weekly new ICU admissions,1048.0,Germany
2022-01-24,Weekly new ICU admissions,1108.0,Germany
2022-01-25,Weekly new ICU admissions,1161.0,Germany
2022-01-26,Weekly new ICU admissions,1189.0,Germany
2022-01-27,Weekly new ICU admissions,1207.0,Germany
2022-01-28,Weekly new ICU admissions,1222.0,Germany
2022-01-29,Weekly new ICU admissions,1251.0,Germany
2022-01-30,Weekly new ICU admissions,1298.0,Germany
2022-01-31,Weekly new ICU admissions,1338.0,Germany
2022-02-01,Weekly new ICU admissions,1381.0,Germany
2022-02-02,Weekly new ICU admissions,1415.0,Germany
2022-02-03,Weekly new ICU admissions,1478.0,Germany
2022-02-04,Weekly new ICU admissions,1543.0,Germany
2022-02-05,Weekly new ICU admissions,1565.0,Germany
2022-02-06,Weekly new ICU admissions,1604.0,Germany
2022-02-07,Weekly new ICU admissions,1629.0,Germany
2022-02-08,Weekly new ICU admissions,1640.0,Germany
2022-02-09,Weekly new ICU admissions,1689.0,Germany
2022-02-10,Weekly new ICU admissions,1681.0,Germany
2022-02-11,Weekly new ICU admissions,1684.0,Germany
2022-02-12,Weekly new ICU admissions,1676.0,Germany
2022-02-13,Weekly new ICU admissions,1678.0,Germany
2022-02-14,Weekly new ICU admissions,1698.0,Germany
2022-02-15,Weekly new ICU admissions,1688.0,Germany
2022-02-16,Weekly new ICU admissions,1678.0,Germany
2022-02-17,Weekly new ICU admissions,1685.0,Germany
2022-02-18,Weekly new ICU admissions,1659.0,Germany
2022-02-19,Weekly new ICU admissions,1646.0,Germany
2022-02-20,Weekly new ICU admissions,1605.0,Germany
2022-02-21,Weekly new ICU admissions,1579.0,Germany
2022-02-22,Weekly new ICU admissions,1602.0,Germany
2022-02-23,Weekly new ICU admissions,1568.0,Germany
2022-02-24,Weekly new ICU admissions,1558.0,Germany
2022-02-25,Weekly new ICU admissions,1539.0,Germany
2022-02-26,Weekly new ICU admissions,1544.0,Germany
2022-02-27,Weekly new ICU admissions,1567.0,Germany
2022-02-28,Weekly new ICU admissions,1573.0,Germany
2022-03-01,Weekly new ICU admissions,1525.0,Germany
2022-03-02,Weekly new ICU admissions,1557.0,Germany
2022-03-03,Weekly new ICU admissions,1550.0,Germany
2022-03-04,Weekly new ICU admissions,1585.0,Germany
2022-03-05,Weekly new ICU admissions,1573.0,Germany
2022-03-06,Weekly new ICU admissions,1576.0,Germany
2022-03-07,Weekly new ICU admissions,1592.0,Germany
2022-03-08,Weekly new ICU admissions,1590.0,Germany
2022-03-09,Weekly new ICU admissions,1583.0,Germany
2022-03-10,Weekly new ICU admissions,1590.0,Germany
2022-03-11,Weekly new ICU admissions,1572.0,Germany
2022-03-12,Weekly new ICU admissions,1648.0,Germany
2022-03-13,Weekly new ICU admissions,1671.0,Germany
2022-03-14,Weekly new ICU admissions,1696.0,Germany
2022-03-15,Weekly new ICU admissions,1770.0,Germany
2022-03-16,Weekly new ICU admissions,1838.0,Germany
2022-03-17,Weekly new ICU admissions,1884.0,Germany
