Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Cambodia,384,3,0,0.18,32,1.91
Cambodia,398,12,0,0.71,44,2.62
Cambodia,412,14,0,0.83,58,3.45
Cambodia,426,13,0,0.77,71,4.22
Cambodia,440,3,0,0.18,74,4.4
Cambodia,454,39,Alpha,2.3,113,6.7
Cambodia,468,56,Alpha,3.3,169,10.0
Cambodia,482,52,Alpha,3.07,221,13.07
Cambodia,496,69,Alpha,4.07,290,17.14
Cambodia,510,76,Alpha,4.48,366,21.62
Cambodia,524,94,Alpha,5.55,460,27.17
Cambodia,538,81,Alpha,4.78,541,31.95
Cambodia,552,121,Alpha,7.14,662,39.09
Cambodia,566,87,Delta,5.13,749,44.22
Cambodia,580,106,Alpha,6.25,855,50.47
Cambodia,594,96,Alpha,5.66,951,56.13
Cambodia,608,132,Alpha,7.79,1083,63.92
Cambodia,622,107,Delta,6.31,1190,70.23
Cambodia,636,135,Delta,7.97,1325,78.2
Cambodia,650,135,Delta,7.97,1460,86.17
Cambodia,664,143,Delta,8.44,1603,94.61
Cambodia,678,149,Delta,8.79,1752,103.4
Cambodia,692,130,Delta,7.67,1882,111.07
Cambodia,706,104,Delta,6.14,1986,117.21
Cambodia,720,148,Omicron,8.73,2134,125.94
Cambodia,734,133,Omicron,7.85,2267,133.79
Cambodia,748,177,Omicron,10.44,2444,144.23
Cambodia,762,63,Omicron,3.72,2507,147.95
Cameroon,111,4,0,0.15,4,0.15
Cameroon,125,13,0,0.48,17,0.63
Cameroon,153,7,0,0.26,24,0.89
Cameroon,209,2,0,0.07,26,0.96
Cameroon,279,1,0,0.04,27,1.0
Cameroon,293,4,0,0.15,31,1.15
Cameroon,307,7,0,0.26,38,1.41
Cameroon,321,2,0,0.07,40,1.48
Cameroon,335,4,0,0.15,44,1.63
Cameroon,349,32,Others,1.18,76,2.81
Cameroon,370,23,0,0.84,99,3.65
Cameroon,384,52,Others,1.91,151,5.56
Cameroon,398,19,0,0.7,170,6.26
Cameroon,412,28,0,1.03,198,7.29
Cameroon,426,8,0,0.29,206,7.58
Cameroon,440,6,0,0.22,212,7.8
Cameroon,454,22,0,0.81,234,8.61
Cameroon,468,20,0,0.73,254,9.34
Cameroon,482,7,0,0.26,261,9.6
Cameroon,496,2,0,0.07,263,9.67
Cameroon,510,30,Delta,1.1,293,10.77
Cameroon,524,2,0,0.07,295,10.84
Cameroon,538,3,0,0.11,298,10.95
Cameroon,552,5,0,0.18,303,11.13
Cameroon,566,3,0,0.11,306,11.24
Cameroon,580,60,Delta,2.2,366,13.44
Cameroon,594,116,Delta,4.26,482,17.7
Cameroon,608,106,Delta,3.89,588,21.59
Cameroon,622,54,Delta,1.98,642,23.57
Cameroon,664,7,0,0.26,649,23.83
Cameroon,678,5,0,0.18,654,24.01
Cameroon,692,2,0,0.07,656,24.08
Cameroon,706,3,0,0.11,659,24.19
Canada,111,939,Others,24.67,939,24.67
Canada,125,619,Others,16.26,1558,40.93
Canada,139,213,Others,5.6,1771,46.53
Canada,153,203,Others,5.33,1974,51.86
Canada,167,107,Others,2.81,2081,54.67
Canada,181,204,Others,5.36,2285,60.03
Canada,195,295,Others,7.75,2580,67.78
Canada,209,586,Others,15.39,3166,83.17
Canada,223,737,Others,19.36,3903,102.53
Canada,237,728,Others,19.12,4631,121.65
Canada,251,757,Others,19.89,5388,141.54
Canada,265,1061,Others,27.87,6449,169.41
Canada,279,1097,Others,28.82,7546,198.23
Canada,293,1442,Others,37.88,8988,236.11
Canada,307,1939,Others,50.94,10927,287.05
Canada,321,2317,Others,60.86,13244,347.91
Canada,335,2433,Others,63.91,15677,411.82
Canada,349,4608,Others,121.05,20285,532.87
Canada,370,4591,Others,120.6,24876,653.47
Canada,384,3056,Others,80.28,27932,733.75
Canada,398,4015,Others,105.47,31947,839.22
Canada,412,4602,Others,120.89,36549,960.11
Canada,426,7203,Alpha,189.21,43752,1149.32
Canada,440,9831,Alpha,258.25,53583,1407.57
Canada,454,10681,Alpha,280.58,64264,1688.15
Canada,468,11102,Alpha,291.64,75366,1979.79
Canada,482,8594,Alpha,225.75,83960,2205.54
Canada,496,5900,Alpha,154.99,89860,2360.53
Canada,510,4241,Alpha,111.41,94101,2471.94
Canada,524,3756,Alpha,98.67,97857,2570.61
Canada,538,1662,Delta,43.66,99519,2614.27
Canada,552,2485,Delta,65.28,102004,2679.55
Canada,566,7270,Delta,190.97,109274,2870.52
Canada,580,13072,Delta,343.39,122346,3213.91
Canada,594,13953,Delta,366.53,136299,3580.44
Canada,608,8920,Delta,234.32,145219,3814.76
Canada,622,7181,Delta,188.64,152400,4003.4
Canada,636,8026,Delta,210.83,160426,4214.23
Canada,650,6647,Delta,174.61,167073,4388.84
Canada,664,6651,Delta,174.71,173724,4563.55
Canada,678,6813,Delta,178.97,180537,4742.52
Canada,692,12408,Delta,325.94,192945,5068.46
Canada,706,14129,Omicron,371.15,207074,5439.61
Canada,720,13643,Omicron,358.39,220717,5798.0
Canada,734,9696,Omicron,254.7,230413,6052.7
Canada,748,3488,Omicron,91.63,233901,6144.33
Canada,762,284,Omicron,7.46,234185,6151.79
Chile,111,106,Others,5.52,106,5.52
Chile,125,84,Others,4.37,190,9.89
Chile,139,81,Others,4.22,271,14.11
Chile,153,8,0,0.42,279,14.53
Chile,167,61,Others,3.18,340,17.71
Chile,181,35,Others,1.82,375,19.53
Chile,195,36,Others,1.87,411,21.4
Chile,209,25,0,1.3,436,22.7
Chile,223,65,Others,3.38,501,26.08
Chile,237,54,Others,2.81,555,28.89
Chile,251,45,Others,2.34,600,31.23
Chile,265,66,Others,3.44,666,34.67
Chile,279,47,Others,2.45,713,37.12
Chile,293,10,0,0.52,723,37.64
Chile,307,17,0,0.88,740,38.52
Chile,321,8,0,0.42,748,38.94
Chile,335,28,0,1.46,776,40.4
Chile,349,134,Others,6.97,910,47.37
Chile,370,64,Others,3.33,974,50.7
Chile,384,56,Others,2.91,1030,53.61
Chile,398,97,Others,5.05,1127,58.66
Chile,412,85,Others,4.42,1212,63.08
Chile,426,140,Others,7.29,1352,70.37
Chile,440,266,Lambda,13.85,1618,84.22
Chile,454,360,Lambda,18.74,1978,102.96
Chile,468,566,Gamma,29.46,2544,132.42
Chile,482,625,Gamma,32.53,3169,164.95
Chile,496,436,Gamma,22.69,3605,187.64
Chile,510,628,Gamma,32.69,4233,220.33
Chile,524,719,Gamma,37.42,4952,257.75
Chile,538,866,Gamma,45.08,5818,302.83
Chile,552,568,Gamma,29.56,6386,332.39
Chile,566,813,Gamma,42.32,7199,374.71
Chile,580,910,Gamma,47.37,8109,422.08
Chile,594,1136,Delta,59.13,9245,481.21
Chile,608,1247,Delta,64.91,10492,546.12
Chile,622,1882,Delta,97.96,12374,644.08
Chile,636,1367,Delta,71.15,13741,715.23
Chile,650,1307,Delta,68.03,15048,783.26
Chile,664,1008,Delta,52.47,16056,835.73
Chile,678,578,Delta,30.08,16634,865.81
Chile,692,507,Delta,26.39,17141,892.2
Chile,706,1588,Omicron,82.66,18729,974.86
Chile,720,1155,Omicron,60.12,19884,1034.98
Chile,734,624,Omicron,32.48,20508,1067.46
Chile,748,471,Omicron,24.52,20979,1091.98
Chile,762,123,Omicron,6.4,21102,1098.38
China,139,8,0,0.01,8,0.01
China,153,5,0,0.0,13,0.01
China,181,3,0,0.0,16,0.01
China,195,5,0,0.0,21,0.01
China,209,1,0,0.0,22,0.01
China,223,7,0,0.0,29,0.01
China,237,2,0,0.0,31,0.01
China,251,10,0,0.01,41,0.02
China,265,1,0,0.0,42,0.02
China,293,1,0,0.0,43,0.02
China,335,5,0,0.0,48,0.02
China,349,22,0,0.02,70,0.04
China,370,31,Others,0.02,101,0.06
China,384,12,0,0.01,113,0.07
China,426,2,0,0.0,115,0.07
China,440,2,0,0.0,117,0.07
China,454,2,0,0.0,119,0.07
China,468,10,0,0.01,129,0.08
China,482,18,0,0.01,147,0.09
China,496,21,0,0.01,168,0.1
China,510,16,0,0.01,184,0.11
China,524,24,0,0.02,208,0.13
China,538,45,Delta,0.03,253,0.16
China,552,16,0,0.01,269,0.17
China,566,25,0,0.02,294,0.19
China,580,7,0,0.0,301,0.19
China,622,84,Delta,0.06,385,0.25
China,636,3,0,0.0,388,0.25
China,650,28,0,0.02,416,0.27
China,664,168,Delta,0.12,584,0.39
China,678,27,0,0.02,611,0.41
China,692,1,0,0.0,612,0.41
China,706,5,0,0.0,617,0.41
China,720,4,0,0.0,621,0.41
Colombia,111,81,Others,1.58,81,1.58
Colombia,125,2,0,0.04,83,1.62
Colombia,139,8,0,0.16,91,1.78
Colombia,153,14,0,0.27,105,2.05
Colombia,167,29,0,0.57,134,2.62
Colombia,181,28,0,0.55,162,3.17
Colombia,195,8,0,0.16,170,3.33
Colombia,209,20,0,0.39,190,3.72
Colombia,223,5,0,0.1,195,3.82
Colombia,237,14,0,0.27,209,4.09
Colombia,251,5,0,0.1,214,4.19
Colombia,265,20,0,0.39,234,4.58
Colombia,279,8,0,0.16,242,4.74
Colombia,293,6,0,0.12,248,4.86
Colombia,307,12,0,0.23,260,5.09
Colombia,321,18,0,0.35,278,5.44
Colombia,335,32,Others,0.62,310,6.06
Colombia,349,135,Others,2.63,445,8.69
Colombia,370,83,Others,1.62,528,10.31
Colombia,384,30,Others,0.59,558,10.9
Colombia,398,25,0,0.49,583,11.39
Colombia,412,73,Others,1.42,656,12.81
Colombia,426,79,Others,1.54,735,14.35
Colombia,440,161,Mu,3.14,896,17.49
Colombia,454,805,Mu,15.7,1701,33.19
Colombia,468,437,Mu,8.52,2138,41.71
Colombia,482,382,Mu,7.45,2520,49.16
Colombia,496,197,Mu,3.84,2717,53.0
Colombia,510,293,Mu,5.72,3010,58.72
Colombia,524,235,Mu,4.58,3245,63.3
Colombia,538,503,Mu,9.81,3748,73.11
Colombia,552,953,Mu,18.59,4701,91.7
Colombia,566,1038,Mu,20.25,5739,111.95
Colombia,580,780,Mu,15.21,6519,127.16
Colombia,594,636,Mu,12.41,7155,139.57
Colombia,608,521,Delta,10.16,7676,149.73
Colombia,622,885,Delta,17.26,8561,166.99
Colombia,636,860,Delta,16.78,9421,183.77
Colombia,650,674,Delta,13.15,10095,196.92
Colombia,664,767,Delta,14.96,10862,211.88
Colombia,678,434,Delta,8.47,11296,220.35
Colombia,692,390,Delta,7.61,11686,227.96
Colombia,706,403,Omicron,7.86,12089,235.82
Colombia,720,1162,Omicron,22.67,13251,258.49
Colombia,734,614,Omicron,11.98,13865,270.47
Colombia,748,32,Omicron,0.62,13897,271.09
Costa Rica,139,8,0,1.56,8,1.56
Costa Rica,153,15,0,2.92,23,4.48
Costa Rica,167,19,0,3.7,42,8.18
Costa Rica,181,22,0,4.28,64,12.46
Costa Rica,195,13,0,2.53,77,14.99
Costa Rica,209,13,0,2.53,90,17.52
Costa Rica,223,3,0,0.58,93,18.1
Costa Rica,237,7,0,1.36,100,19.46
Costa Rica,251,6,0,1.17,106,20.63
Costa Rica,265,9,0,1.75,115,22.38
Costa Rica,279,7,0,1.36,122,23.74
Costa Rica,293,8,0,1.56,130,25.3
Costa Rica,307,10,0,1.95,140,27.25
Costa Rica,321,9,0,1.75,149,29.0
Costa Rica,335,14,0,2.72,163,31.72
Costa Rica,349,47,Others,9.15,210,40.87
Costa Rica,370,41,Others,7.98,251,48.85
Costa Rica,384,27,0,5.25,278,54.1
Costa Rica,398,35,Others,6.81,313,60.91
Costa Rica,412,66,Others,12.84,379,73.75
Costa Rica,426,80,Others,15.57,459,89.32
Costa Rica,440,58,Others,11.29,517,100.61
Costa Rica,454,71,Others,13.82,588,114.43
Costa Rica,468,57,Alpha,11.09,645,125.52
Costa Rica,482,33,Alpha,6.42,678,131.94
Costa Rica,496,47,Alpha,9.15,725,141.09
Costa Rica,510,33,Gamma,6.42,758,147.51
Costa Rica,524,56,Gamma,10.9,814,158.41
Costa Rica,538,84,Delta,16.35,898,174.76
Costa Rica,552,88,Delta,17.12,986,191.88
Costa Rica,566,137,Delta,26.66,1123,218.54
Costa Rica,580,135,Delta,26.27,1258,244.81
Costa Rica,594,69,Delta,13.43,1327,258.24
Costa Rica,608,92,Delta,17.9,1419,276.14
Costa Rica,622,71,Delta,13.82,1490,289.96
Costa Rica,636,150,Delta,29.19,1640,319.15
Costa Rica,650,147,Delta,28.6,1787,347.75
Costa Rica,664,160,Delta,31.13,1947,378.88
Costa Rica,678,115,Delta,22.38,2062,401.26
Costa Rica,692,140,Delta,27.24,2202,428.5
Costa Rica,706,161,Omicron,31.33,2363,459.83
Costa Rica,720,240,Omicron,46.7,2603,506.53
Costa Rica,734,183,Omicron,35.61,2786,542.14
Costa Rica,748,99,Omicron,19.26,2885,561.4
Croatia,209,1,0,0.24,1,0.24
Croatia,223,3,0,0.73,4,0.97
Croatia,237,11,0,2.69,15,3.66
Croatia,251,1,0,0.24,16,3.9
Croatia,265,12,0,2.94,28,6.84
Croatia,307,29,0,7.1,57,13.94
Croatia,335,1,0,0.24,58,14.18
Croatia,349,19,0,4.65,77,18.83
Croatia,370,45,Others,11.02,122,29.85
Croatia,384,159,Others,38.95,281,68.8
Croatia,398,394,Others,96.53,675,165.33
Croatia,412,582,Alpha,142.59,1257,307.92
Croatia,426,626,Alpha,153.37,1883,461.29
Croatia,440,749,Alpha,183.5,2632,644.79
Croatia,454,375,Alpha,91.87,3007,736.66
Croatia,468,786,Alpha,192.57,3793,929.23
Croatia,482,639,Alpha,156.55,4432,1085.78
Croatia,496,370,Alpha,90.65,4802,1176.43
Croatia,510,311,Alpha,76.19,5113,1252.62
Croatia,524,162,Delta,39.69,5275,1292.31
Croatia,538,369,Delta,90.4,5644,1382.71
Croatia,552,407,Delta,99.71,6051,1482.42
Croatia,566,511,Delta,125.19,6562,1607.61
Croatia,580,770,Delta,188.65,7332,1796.26
Croatia,594,993,Delta,243.28,8325,2039.54
Croatia,608,741,Delta,181.54,9066,2221.08
Croatia,622,694,Delta,170.03,9760,2391.11
Croatia,636,666,Delta,163.17,10426,2554.28
Croatia,650,702,Delta,171.99,11128,2726.27
Croatia,664,751,Delta,183.99,11879,2910.26
Croatia,678,844,Delta,206.78,12723,3117.04
Croatia,692,1510,Delta,369.95,14233,3486.99
Croatia,706,3179,Delta,778.85,17412,4265.84
Croatia,720,2967,Delta,726.91,20379,4992.75
Croatia,734,2944,Omicron,721.28,23323,5714.03
Croatia,748,1457,Omicron,356.96,24780,6070.99
Curacao,209,3,0,18.2,3,18.2
Curacao,265,1,0,6.07,4,24.27
Curacao,279,3,0,18.2,7,42.47
Curacao,293,8,0,48.54,15,91.01
Curacao,307,4,0,24.27,19,115.28
Curacao,321,2,0,12.14,21,127.42
Curacao,335,8,0,48.54,29,175.96
Curacao,349,11,0,66.75,40,242.71
Curacao,370,15,0,91.02,55,333.73
Curacao,384,15,0,91.02,70,424.75
Curacao,398,36,Alpha,218.45,106,643.2
Curacao,412,50,Alpha,303.41,156,946.61
Curacao,426,55,Alpha,333.75,211,1280.36
Curacao,440,57,Alpha,345.88,268,1626.24
Curacao,454,61,Alpha,370.15,329,1996.39
Curacao,468,45,Alpha,273.06,374,2269.45
Curacao,482,25,0,151.7,399,2421.15
Curacao,496,10,0,60.68,409,2481.83
Curacao,510,4,0,24.27,413,2506.1
Curacao,524,16,0,97.09,429,2603.19
Curacao,538,38,Delta,230.59,467,2833.78
Curacao,552,67,Delta,406.56,534,3240.34
Curacao,566,62,Delta,376.22,596,3616.56
Curacao,580,49,Delta,297.34,645,3913.9
Curacao,594,47,Delta,285.2,692,4199.1
Curacao,608,58,Delta,351.95,750,4551.05
Curacao,622,56,Delta,339.81,806,4890.86
Curacao,636,53,Delta,321.61,859,5212.47
Curacao,650,47,Delta,285.2,906,5497.67
Curacao,664,28,0,169.91,934,5667.58
Curacao,678,20,0,121.36,954,5788.94
Curacao,692,52,Delta,315.54,1006,6104.48
Curacao,706,53,Omicron,321.61,1059,6426.09
Curacao,720,57,Omicron,345.88,1116,6771.97
Curacao,734,143,Omicron,867.74,1259,7639.71
Curacao,748,28,0,169.91,1287,7809.62
Cyprus,111,23,0,25.67,23,25.67
Cyprus,125,20,0,22.32,43,47.99
Cyprus,139,12,0,13.39,55,61.38
Cyprus,153,11,0,12.28,66,73.66
Cyprus,167,2,0,2.23,68,75.89
Cyprus,181,3,0,3.35,71,79.24
Cyprus,195,11,0,12.28,82,91.52
Cyprus,209,24,0,26.79,106,118.31
Cyprus,223,12,0,13.39,118,131.7
Cyprus,237,4,0,4.46,122,136.16
Cyprus,251,39,Others,43.53,161,179.69
Cyprus,265,24,0,26.79,185,206.48
Cyprus,279,11,0,12.28,196,218.76
Cyprus,293,159,Others,177.45,355,396.21
Cyprus,307,9,0,10.04,364,406.25
Cyprus,321,63,Others,70.31,427,476.56
Cyprus,335,3,0,3.35,430,479.91
Cyprus,349,108,Others,120.54,538,600.45
Cyprus,370,35,Others,39.06,573,639.51
Cyprus,384,17,0,18.97,590,658.48
Czechia,111,6,0,0.56,6,0.56
Czechia,125,9,0,0.84,15,1.4
Czechia,139,4,0,0.37,19,1.77
Czechia,153,9,0,0.84,28,2.61
Czechia,181,9,0,0.84,37,3.45
Czechia,195,24,0,2.24,61,5.69
Czechia,209,26,0,2.42,87,8.11
Czechia,223,11,0,1.03,98,9.14
Czechia,237,9,0,0.84,107,9.98
Czechia,251,23,0,2.14,130,12.12
Czechia,265,76,Others,7.09,206,19.21
Czechia,279,60,Others,5.59,266,24.8
Czechia,293,56,Others,5.22,322,30.02
Czechia,307,19,0,1.77,341,31.79
Czechia,321,9,0,0.84,350,32.63
Czechia,335,16,0,1.49,366,34.12
Czechia,349,228,Others,21.26,594,55.38
Czechia,370,98,Alpha,9.14,692,64.52
Czechia,384,378,Alpha,35.25,1070,99.77
Czechia,398,618,Alpha,57.62,1688,157.39
Czechia,412,502,Alpha,46.81,2190,204.2
Czechia,426,557,Alpha,51.94,2747,256.14
Czechia,440,375,Alpha,34.97,3122,291.11
Czechia,454,635,Alpha,59.21,3757,350.32
Czechia,468,780,Alpha,72.73,4537,423.05
Czechia,482,558,Alpha,52.03,5095,475.08
Czechia,496,277,Alpha,25.83,5372,500.91
Czechia,510,388,Alpha,36.18,5760,537.09
Czechia,524,219,Alpha,20.42,5979,557.51
Czechia,538,501,Delta,46.72,6480,604.23
Czechia,552,528,Delta,49.23,7008,653.46
Czechia,566,566,Delta,52.78,7574,706.24
Czechia,580,875,Delta,81.59,8449,787.83
Czechia,594,844,Delta,78.7,9293,866.53
Czechia,608,1383,Delta,128.96,10676,995.49
Czechia,622,1374,Delta,128.12,12050,1123.61
Czechia,636,1770,Delta,165.04,13820,1288.65
Czechia,650,2399,Delta,223.69,16219,1512.34
Czechia,664,1669,Delta,155.62,17888,1667.96
Czechia,678,1973,Delta,183.97,19861,1851.93
Czechia,692,2352,Delta,219.31,22213,2071.24
Czechia,706,1385,Delta,129.14,23598,2200.38
Czechia,720,2264,Omicron,211.1,25862,2411.48
Czechia,734,2266,Omicron,211.29,28128,2622.77
Czechia,748,1529,Omicron,142.57,29657,2765.34
Czechia,762,392,Omicron,36.55,30049,2801.89
Denmark,111,155,Others,26.66,155,26.66
Denmark,125,136,Others,23.39,291,50.05
Denmark,139,122,Others,20.99,413,71.04
Denmark,153,169,Others,29.07,582,100.11
Denmark,167,60,Others,10.32,642,110.43
Denmark,181,100,Others,17.2,742,127.63
Denmark,195,152,Others,26.15,894,153.78
Denmark,209,437,Others,75.17,1331,228.95
Denmark,223,594,Others,102.18,1925,331.13
Denmark,237,979,Others,168.41,2904,499.54
Denmark,251,1644,Others,282.8,4548,782.34
Denmark,265,835,Others,143.64,5383,925.98
Denmark,279,1554,Others,267.32,6937,1193.3
Denmark,293,3067,Others,527.58,10004,1720.88
Denmark,307,3165,Others,544.44,13169,2265.32
Denmark,321,5060,Others,870.42,18229,3135.74
Denmark,335,9321,Others,1603.39,27550,4739.13
Denmark,349,11831,Others,2035.16,39381,6774.29
Denmark,370,8109,Others,1394.9,47490,8169.19
Denmark,384,4769,Others,820.36,52259,8989.55
Denmark,398,4388,Alpha,754.82,56647,9744.37
Denmark,412,5371,Alpha,923.92,62018,10668.29
Denmark,426,6351,Alpha,1092.49,68369,11760.78
Denmark,440,7193,Alpha,1237.33,75562,12998.11
Denmark,454,7082,Alpha,1218.24,82644,14216.35
Denmark,468,7679,Alpha,1320.94,90323,15537.29
Denmark,482,9822,Alpha,1689.57,100145,17226.86
Denmark,496,9480,Alpha,1630.74,109625,18857.6
Denmark,510,5882,Alpha,1011.82,115507,19869.42
Denmark,524,2061,Alpha,354.53,117568,20223.95
Denmark,538,5124,Delta,881.43,122692,21105.38
Denmark,552,10876,Delta,1870.88,133568,22976.26
Denmark,566,10918,Delta,1878.11,144486,24854.37
Denmark,580,11256,Delta,1936.25,155742,26790.62
Denmark,594,8743,Delta,1503.96,164485,28294.58
Denmark,608,4585,Delta,788.71,169070,29083.29
Denmark,622,4878,Delta,839.11,173948,29922.4
Denmark,636,7662,Delta,1318.01,181610,31240.41
Denmark,650,15515,Delta,2668.88,197125,33909.29
Denmark,664,22315,Delta,3838.61,219440,37747.9
Denmark,678,23846,Delta,4101.97,243286,41849.87
Denmark,692,30690,Delta,5279.27,273976,47129.14
Denmark,706,11573,Omicron,1990.78,285549,49119.92
Denmark,720,19161,Omicron,3296.06,304710,52415.98
Denmark,734,28340,Omicron,4875.03,333050,57291.01
Denmark,748,23166,Omicron,3985.0,356216,61276.01
Denmark,762,18263,Omicron,3141.59,374479,64417.6
Djibouti,111,2,0,2.0,2,2.0
Djibouti,125,2,0,2.0,4,4.0
Djibouti,139,5,0,4.99,9,8.99
Djibouti,153,13,0,12.97,22,21.96
Djibouti,167,1,0,1.0,23,22.96
Djibouti,181,2,0,2.0,25,24.96
Djibouti,195,2,0,2.0,27,26.96
Djibouti,279,1,0,1.0,28,27.96
Djibouti,293,1,0,1.0,29,28.96
Djibouti,307,14,0,13.97,43,42.93
Djibouti,321,1,0,1.0,44,43.93
Djibouti,335,5,0,4.99,49,48.92
Djibouti,349,2,0,2.0,51,50.92
Djibouti,370,11,0,10.98,62,61.9
Djibouti,384,3,0,2.99,65,64.89
Djibouti,398,30,Others,29.93,95,94.82
Djibouti,412,56,Alpha,55.88,151,150.7
Djibouti,426,26,0,25.94,177,176.64
Djibouti,440,64,Beta,63.86,241,240.5
Djibouti,454,37,Beta,36.92,278,277.42
Djibouti,468,23,0,22.95,301,300.37
Djibouti,482,5,0,4.99,306,305.36
Djibouti,496,1,0,1.0,307,306.36
Djibouti,538,1,0,1.0,308,307.36
Djibouti,566,2,0,2.0,310,309.36
Djibouti,594,2,0,2.0,312,311.36
Djibouti,608,9,0,8.98,321,320.34
Djibouti,622,25,0,24.95,346,345.29
Djibouti,636,19,0,18.96,365,364.25
Djibouti,650,3,0,2.99,368,367.24
Djibouti,678,1,0,1.0,369,368.24
Djibouti,692,2,0,2.0,371,370.24
Djibouti,706,37,Omicron,36.92,408,407.16
Djibouti,720,178,Omicron,177.61,586,584.77
Dominican Republic,111,5,0,0.46,5,0.46
Dominican Republic,209,3,0,0.27,8,0.73
Dominican Republic,251,5,0,0.46,13,1.19
Dominican Republic,265,9,0,0.82,22,2.01
Dominican Republic,279,4,0,0.37,26,2.38
Dominican Republic,307,10,0,0.91,36,3.29
Dominican Republic,321,13,0,1.19,49,4.48
Dominican Republic,349,2,0,0.18,51,4.66
Dominican Republic,370,44,Others,4.02,95,8.68
Dominican Republic,384,34,Others,3.1,129,11.78
Dominican Republic,398,19,0,1.73,148,13.51
Dominican Republic,412,13,0,1.19,161,14.7
Dominican Republic,426,68,Others,6.21,229,20.91
Dominican Republic,440,13,0,1.19,242,22.1
Dominican Republic,454,21,0,1.92,263,24.02
Dominican Republic,468,1,0,0.09,264,24.11
Dominican Republic,482,91,Others,8.31,355,32.42
Dominican Republic,496,101,Mu,9.22,456,41.64
Dominican Republic,510,19,0,1.73,475,43.37
Dominican Republic,524,15,0,1.37,490,44.74
Dominican Republic,538,10,0,0.91,500,45.65
Dominican Republic,552,10,0,0.91,510,46.56
Dominican Republic,566,29,0,2.65,539,49.21
Dominican Republic,580,4,0,0.37,543,49.58
Dominican Republic,594,3,0,0.27,546,49.85
Dominican Republic,608,4,0,0.37,550,50.22
Dominican Republic,622,1,0,0.09,551,50.31
Dominican Republic,636,203,Delta,18.53,754,68.84
Dominican Republic,650,91,Delta,8.31,845,77.15
Dominican Republic,664,17,0,1.55,862,78.7
Dominican Republic,678,66,Delta,6.03,928,84.73
Dominican Republic,692,143,Delta,13.05,1071,97.78
Dominican Republic,706,19,0,1.73,1090,99.51
Dominican Republic,720,53,Omicron,4.84,1143,104.35
Dominican Republic,734,1,0,0.09,1144,104.44
Dominican Republic,748,6,0,0.55,1150,104.99
Ecuador,111,7,0,0.39,7,0.39
Ecuador,125,4,0,0.22,11,0.61
Ecuador,139,8,0,0.45,19,1.06
Ecuador,153,3,0,0.17,22,1.23
Ecuador,167,18,0,1.01,40,2.24
Ecuador,181,3,0,0.17,43,2.41
Ecuador,195,6,0,0.34,49,2.75
Ecuador,209,26,0,1.45,75,4.2
Ecuador,223,17,0,0.95,92,5.15
Ecuador,237,19,0,1.06,111,6.21
Ecuador,251,3,0,0.17,114,6.38
Ecuador,265,13,0,0.73,127,7.11
Ecuador,279,5,0,0.28,132,7.39
